DateTime,Stage,FlowRate,Loc
12/22/2021 06:00:00 PM,4.34,8.3,Above Reservoir
12/23/2021 12:00:00 AM,4.36,9.1,Above Reservoir
12/23/2021 06:00:00 AM,4.58,21.0,Above Reservoir
12/23/2021 12:00:00 PM,5.46,124.1,Above Reservoir
12/23/2021 06:00:00 PM,5.01,59.5,Above Reservoir
12/24/2021 12:00:00 AM,4.81,38.3,Above Reservoir
12/24/2021 06:00:00 AM,4.86,44.2,Above Reservoir
12/24/2021 12:00:00 PM,4.89,47.6,Above Reservoir
12/24/2021 06:00:00 PM,4.74,31.7,Above Reservoir
12/25/2021 12:00:00 AM,4.71,29.5,Above Reservoir
12/25/2021 06:00:00 AM,4.65,25.3,Above Reservoir
12/25/2021 12:00:00 PM,4.62,23.4,Above Reservoir
12/25/2021 06:00:00 PM,4.84,41.8,Above Reservoir
12/26/2021 12:00:00 AM,4.88,46.7,Above Reservoir
12/26/2021 06:00:00 AM,4.83,40.6,Above Reservoir
12/26/2021 12:00:00 PM,4.84,41.8,Above Reservoir
12/26/2021 06:00:00 PM,4.78,35.1,Above Reservoir
12/27/2021 12:00:00 AM,4.75,32.4,Above Reservoir
12/27/2021 06:00:00 AM,4.85,43.0,Above Reservoir
12/27/2021 12:00:00 PM,5.31,98.7,Above Reservoir
12/27/2021 06:00:00 PM,5.1,69.8,Above Reservoir
12/28/2021 12:00:00 AM,4.99,57.4,Above Reservoir
12/28/2021 06:00:00 AM,4.85,43.0,Above Reservoir
12/28/2021 12:00:00 PM,4.83,40.6,Above Reservoir
12/28/2021 06:00:00 PM,4.77,34.0,Above Reservoir
12/29/2021 12:00:00 AM,4.68,27.4,Above Reservoir
12/29/2021 06:00:00 AM,4.68,27.4,Above Reservoir
12/29/2021 12:00:00 PM,4.64,24.7,Above Reservoir
12/29/2021 06:00:00 PM,4.61,22.8,Above Reservoir
12/30/2021 12:00:00 AM,4.6,22.2,Above Reservoir
12/30/2021 06:00:00 AM,4.59,21.6,Above Reservoir
12/30/2021 12:00:00 PM,4.53,18.3,Above Reservoir
12/30/2021 06:00:00 PM,4.52,17.7,Above Reservoir
12/31/2021 12:00:00 AM,4.49,16.2,Above Reservoir
12/31/2021 06:00:00 AM,4.48,15.6,Above Reservoir
12/31/2021 12:00:00 PM,4.51,17.2,Above Reservoir
12/31/2021 06:00:00 PM,4.5,16.7,Above Reservoir
01/01/2022 12:00:00 AM,4.45,13.7,Above Reservoir
01/01/2022 06:00:00 AM,4.44,13.2,Above Reservoir
01/01/2022 12:00:00 PM,4.43,12.6,Above Reservoir
01/01/2022 06:00:00 PM,4.42,12.0,Above Reservoir
01/02/2022 12:00:00 AM,4.38,10.0,Above Reservoir
01/02/2022 06:00:00 AM,4.42,12.0,Above Reservoir
01/02/2022 12:00:00 PM,4.41,11.5,Above Reservoir
01/02/2022 06:00:00 PM,4.38,10.0,Above Reservoir
01/03/2022 12:00:00 AM,4.36,9.1,Above Reservoir
01/03/2022 06:00:00 AM,4.38,10.0,Above Reservoir
01/03/2022 12:00:00 PM,4.34,8.3,Above Reservoir
01/03/2022 06:00:00 PM,4.37,9.6,Above Reservoir
01/04/2022 12:00:00 AM,4.38,10.0,Above Reservoir
